condition_name,condition_type,seed,steps,n_agents,n_arms,threshold,halt_duration,halted_reward,transparent,total_reward,avg_global_reward,reward_volatility,total_collisions,avg_collisions_per_step,total_halted_choices,total_triggers,gini_total_rewards,agent_0_reward,agent_0_name,agent_1_reward,agent_1_name,agent_2_reward,agent_2_name,agent_3_reward,agent_3_name,agent_4_reward,agent_4_name
cb_opaque_threshold4_halt5,circuit_breaker,25,10000,5,5,4,5,0.0,False,65027.400944585155,6.502740094458516,2.646426372394037,8852,0.8852,32,6,0.1384392205393008,8725.15084659316,RandomAgent,15796.008122781965,EpsilonGreedyAgent,17287.923446727273,UCB_BaselineAgent,12802.621956594918,RiskAverseEpsilonGreedyAgent,10415.696571887838,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,26,10000,5,5,4,5,0.0,False,64991.97041839048,6.499197041839048,2.66504418385424,8856,0.8856,25,6,0.13649535032938154,8669.813370206677,RandomAgent,10470.213948300694,EpsilonGreedyAgent,15951.896296357974,UCB_BaselineAgent,17017.849409746806,RiskAverseEpsilonGreedyAgent,12882.197393778328,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,27,10000,5,5,4,5,0.0,False,64449.63755727859,6.444963755727859,2.6314901009347005,8970,0.897,32,7,0.13657432288319837,8609.367041130414,RandomAgent,15237.969678513367,EpsilonGreedyAgent,17229.7254628145,UCB_BaselineAgent,12899.302876571006,RiskAverseEpsilonGreedyAgent,10473.272498249302,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,28,10000,5,5,4,5,0.0,False,64138.59544576425,6.413859544576425,2.6074832824284138,8762,0.8762,27,6,0.13471602600892663,8745.585847400682,RandomAgent,14630.581103360411,EpsilonGreedyAgent,17454.604102799793,UCB_BaselineAgent,12860.448508663725,RiskAverseEpsilonGreedyAgent,10447.375883539644,RiskAverseUCBAgent
cb_opaque_threshold4_halt5,circuit_breaker,29,10000,5,5,4,5,0.0,False,64442.38661365834,6.444238661365834,2.6549100275697546,8838,0.8838,20,5,0.1335980153814067,8649.902827555208,RandomAgent,16725.50410332739,EpsilonGreedyAgent,15735.08049303248,UCB_BaselineAgent,12969.053540231658,RiskAverseEpsilonGreedyAgent,10362.845649511604,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,0,10000,5,5,4,5,0.0,True,15130.191493801929,1.513019149380193,1.2581116327588555,10000,1.0,0,10000,0.00015473121082765218,3028.379411610277,RandomAgent,3025.453020547913,EpsilonGreedyAgent,3025.453020547913,UCB_BaselineAgent,3025.453020547913,RiskAverseEpsilonGreedyAgent,3025.453020547913,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,1,10000,5,5,4,5,0.0,True,14896.70701961555,1.489670701961555,1.2343454281487378,10000,1.0,0,10000,0.00034335579540045735,2984.456274610678,RandomAgent,2978.0626862512177,EpsilonGreedyAgent,2978.0626862512177,UCB_BaselineAgent,2978.0626862512177,RiskAverseEpsilonGreedyAgent,2978.0626862512177,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,2,10000,5,5,4,5,0.0,True,14836.22724191285,1.483622724191285,1.2301987722026995,10003,1.0003,0,9996,0.0005368533753749016,2972.5773773448864,RandomAgent,2967.154268884856,EpsilonGreedyAgent,2967.800334206609,UCB_BaselineAgent,2964.3476307382493,RiskAverseEpsilonGreedyAgent,2964.3476307382493,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,3,10000,5,5,4,5,0.0,True,15088.404088969113,1.5088404088969114,1.242774214317078,10000,1.0,0,10000,0.0001978702734422022,3020.6663644367136,RandomAgent,3016.9344311330997,EpsilonGreedyAgent,3016.9344311330997,UCB_BaselineAgent,3016.9344311330997,RiskAverseEpsilonGreedyAgent,3016.9344311330997,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,4,10000,5,5,4,5,0.0,True,15201.314568660353,1.5201314568660353,1.2516605019124065,10000,1.0,0,10000,5.794329792108144e-05,3041.1437280309137,RandomAgent,3040.0427101573596,EpsilonGreedyAgent,3040.0427101573596,UCB_BaselineAgent,3040.0427101573596,RiskAverseEpsilonGreedyAgent,3040.0427101573596,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,5,10000,5,5,4,5,0.0,True,15096.187826234762,1.5096187826234762,1.2144985881848454,10000,1.0,0,10000,4.3924163598108024e-05,3019.9006526707412,RandomAgent,3019.071793391005,EpsilonGreedyAgent,3019.071793391005,UCB_BaselineAgent,3019.071793391005,RiskAverseEpsilonGreedyAgent,3019.071793391005,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,6,10000,5,5,4,5,0.0,True,15157.024379163498,1.51570243791635,1.2607216277307631,10000,1.0,0,10000,3.8553090210724505e-05,3031.9892259609146,RandomAgent,3031.258788300646,EpsilonGreedyAgent,3031.258788300646,UCB_BaselineAgent,3031.258788300646,RiskAverseEpsilonGreedyAgent,3031.258788300646,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,7,10000,5,5,4,5,0.0,True,14949.353417222086,1.4949353417222087,1.2163486743164171,10000,1.0,0,10000,0.00023839230187805427,2991.1955082285203,RandomAgent,2988.7335332537623,EpsilonGreedyAgent,2988.7335332537623,UCB_BaselineAgent,2991.957309232279,RiskAverseEpsilonGreedyAgent,2988.7335332537623,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,8,10000,5,5,4,5,0.0,True,14984.60684676999,1.498460684676999,1.236824868033348,10000,1.0,0,10000,8.593987545113535e-05,2998.209144600094,RandomAgent,2996.599425542474,EpsilonGreedyAgent,2996.599425542474,UCB_BaselineAgent,2996.599425542474,RiskAverseEpsilonGreedyAgent,2996.599425542474,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,9,10000,5,5,4,5,0.0,True,15027.260206926614,1.5027260206926614,1.2372605667087415,10000,1.0,0,10000,0.00039358266494038396,3011.3665105043187,RandomAgent,3003.973424105574,EpsilonGreedyAgent,3003.973424105574,UCB_BaselineAgent,3003.973424105574,RiskAverseEpsilonGreedyAgent,3003.973424105574,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,10,10000,5,5,4,5,0.0,True,15029.727139015664,1.5029727139015663,1.2206331029315187,10000,1.0,0,9999,0.0006567164701074546,3011.2309619083458,RandomAgent,3010.354963337078,EpsilonGreedyAgent,3002.713737923413,UCB_BaselineAgent,3002.713737923413,RiskAverseEpsilonGreedyAgent,3002.713737923413,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,11,10000,5,5,4,5,0.0,True,15075.82578190003,1.507582578190003,1.244653995497696,10000,1.0,0,10000,0.00014141284048596603,3017.297071726495,RandomAgent,3014.632177543384,EpsilonGreedyAgent,3014.632177543384,UCB_BaselineAgent,3014.632177543384,RiskAverseEpsilonGreedyAgent,3014.632177543384,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,12,10000,5,5,4,5,0.0,True,15112.032691467155,1.5112032691467154,1.222001268533565,10000,1.0,0,10000,0.00012699902111057426,3020.4873249346233,RandomAgent,3022.886341633133,EpsilonGreedyAgent,3022.886341633133,UCB_BaselineAgent,3022.886341633133,RiskAverseEpsilonGreedyAgent,3022.886341633133,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,13,10000,5,5,4,5,0.0,True,14871.174508090728,1.4871174508090728,1.221798691651542,10000,1.0,0,10000,0.00014649986616821487,2976.413526693345,RandomAgent,2973.690245349346,EpsilonGreedyAgent,2973.690245349346,UCB_BaselineAgent,2973.690245349346,RiskAverseEpsilonGreedyAgent,2973.690245349346,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,14,10000,5,5,4,5,0.0,True,65126.706421992065,6.512670642199207,2.6795076292484477,8956,0.8956,0,7,0.13493093692034863,8742.263206140207,RandomAgent,16862.923326872777,EpsilonGreedyAgent,16199.607533827377,UCB_BaselineAgent,12850.003369998878,RiskAverseEpsilonGreedyAgent,10471.908985152824,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,15,10000,5,5,4,5,0.0,True,14975.884428930121,1.4975884428930122,1.2045911558762943,10000,1.0,0,10000,0.00015071624108564663,2997.4339947940844,RandomAgent,2994.6126085340093,EpsilonGreedyAgent,2994.6126085340093,UCB_BaselineAgent,2994.6126085340093,RiskAverseEpsilonGreedyAgent,2994.6126085340093,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,16,10000,5,5,4,5,0.0,True,14988.762328929131,1.498876232892913,1.2188243108040766,10000,1.0,0,10000,0.00010653054538578566,2999.349226811382,RandomAgent,2997.3532755294373,EpsilonGreedyAgent,2997.3532755294373,UCB_BaselineAgent,2997.3532755294373,RiskAverseEpsilonGreedyAgent,2997.3532755294373,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,17,10000,5,5,4,5,0.0,True,65427.3659916985,6.542736599169849,2.667774419296918,8813,0.8813,0,14,0.13404023249397246,8788.501259284007,RandomAgent,17005.81348016653,EpsilonGreedyAgent,16035.889882078993,UCB_BaselineAgent,10545.76595135529,RiskAverseEpsilonGreedyAgent,13051.395418813681,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,18,10000,5,5,4,5,0.0,True,14883.413088264086,1.4883413088264086,1.244231544940073,10000,1.0,0,10000,0.0002058770040389568,2979.746770149304,RandomAgent,2975.9165795286954,EpsilonGreedyAgent,2975.9165795286954,UCB_BaselineAgent,2975.9165795286954,RiskAverseEpsilonGreedyAgent,2975.9165795286954,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,19,10000,5,5,4,5,0.0,True,15070.247000105586,1.5070247000105585,1.2339604840651115,10000,1.0,0,10000,0.00018789243765238162,3016.8809854659903,RandomAgent,3013.341503659899,EpsilonGreedyAgent,3013.341503659899,UCB_BaselineAgent,3013.341503659899,RiskAverseEpsilonGreedyAgent,3013.341503659899,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,20,10000,5,5,4,5,0.0,True,64945.988290044304,6.49459882900443,2.609719247151044,8739,0.8739,0,11,0.13848031250934878,8698.006431091037,RandomAgent,15392.937425279795,EpsilonGreedyAgent,17461.743556150497,UCB_BaselineAgent,12957.241088708846,RiskAverseEpsilonGreedyAgent,10436.059788814131,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,21,10000,5,5,4,5,0.0,True,15249.188126746227,1.5249188126746227,1.2429059005562808,10000,1.0,0,10000,0.00010702666889805812,3050.9185716814745,RandomAgent,3050.256293111657,EpsilonGreedyAgent,3049.337753984365,UCB_BaselineAgent,3049.337753984365,RiskAverseEpsilonGreedyAgent,3049.337753984365,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,22,10000,5,5,4,5,0.0,True,65139.55613545909,6.513955613545909,2.6591999308048564,8884,0.8884,0,9,0.1342346551722764,8781.572119689874,RandomAgent,16838.959660493736,EpsilonGreedyAgent,16216.538169387197,UCB_BaselineAgent,12831.137574689586,RiskAverseEpsilonGreedyAgent,10471.348611198697,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,23,10000,5,5,4,5,0.0,True,64692.17321092775,6.469217321092775,2.6809579977156544,9018,0.9018,0,7,0.12783413069946392,8772.98911921305,RandomAgent,16391.307473232082,EpsilonGreedyAgent,16064.650709015152,UCB_BaselineAgent,12836.60780610948,RiskAverseEpsilonGreedyAgent,10626.618103357987,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,24,10000,5,5,4,5,0.0,True,15183.671635982673,1.5183671635982674,1.2359689029800114,10000,1.0,0,10000,0.00015090805414041952,3039.025665537827,RandomAgent,3036.1614926112115,EpsilonGreedyAgent,3036.1614926112115,UCB_BaselineAgent,3036.1614926112115,RiskAverseEpsilonGreedyAgent,3036.1614926112115,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,25,10000,5,5,4,5,0.0,True,64921.58951021151,6.492158951021151,2.647267432834377,8879,0.8879,0,8,0.13614579436366614,8836.299143537588,RandomAgent,15634.182645379244,EpsilonGreedyAgent,17276.73295686978,UCB_BaselineAgent,12756.327930430287,RiskAverseEpsilonGreedyAgent,10418.046833994615,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,26,10000,5,5,4,5,0.0,True,14966.324582312269,1.496632458231227,1.2282437881766763,10000,1.0,0,9999,0.0005585647463446364,3001.3372619424945,RandomAgent,2991.6059748599264,EpsilonGreedyAgent,2991.1271151699493,UCB_BaselineAgent,2991.1271151699493,RiskAverseEpsilonGreedyAgent,2991.1271151699493,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,27,10000,5,5,4,5,0.0,True,15097.830944386656,1.5097830944386657,1.2303099486666575,10000,1.0,0,10000,0.00019278628240360085,3021.9759904941375,RandomAgent,3018.7550496884132,EpsilonGreedyAgent,3018.7550496884132,UCB_BaselineAgent,3019.58980482728,RiskAverseEpsilonGreedyAgent,3018.7550496884132,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,28,10000,5,5,4,5,0.0,True,15168.651546447583,1.5168651546447582,1.2372658711205913,10002,1.0002,0,9998,0.00013915127092678503,3035.3094662957506,RandomAgent,3033.5570117607494,EpsilonGreedyAgent,3033.5570117607494,UCB_BaselineAgent,3032.671044869584,RiskAverseEpsilonGreedyAgent,3033.5570117607494,RiskAverseUCBAgent
cb_transparent_threshold4_halt5,circuit_breaker,29,10000,5,5,4,5,0.0,True,64524.238526065295,6.45242385260653,2.6403445959813507,8983,0.8983,0,14,0.139146772995294,8601.299010107072,RandomAgent,15178.810394856635,EpsilonGreedyAgent,17437.932024776765,UCB_BaselineAgent,12899.969599330349,RiskAverseEpsilonGreedyAgent,10406.227496994477,RiskAverseUCBAgent
